ZoneName,OrgName,OrgType,Sex,Age,MarStatus,EduLevele,Fieldcat,Expiriance,Possition,AvilStatistician,ResearchPractice,statisticalprocedures,DataHandling,WayDatAnalysis,AsField,InstStatician,Attention,SuportResearch,Encourage,workposition,understood,DegreeLevel,NeededPlan,Access,Apply,TrianingNeed,Agecat,Expcat,Awareness
Gamo Zone,Agriculture,Government,Male,31,Married,MSc Degree,Agriculture and natural resource,11,profetional worker,No,Never,No,Besed on the understanding of the worker,other,Yes,Yes,Agree,No,No,Yes,No,Yes,Yes,No,Yes,Yes,31-40,15-Nov,No
Gamo Zone,Agriculture,Government,Male,47,Single,BSc Degree,Agriculture and natural resource,2,profetional worker,No,Usually,Yes,prepared by profetionals,using comittes,Yes,Yes,some level agree,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,More than or equal to 41,less than or equal to 5,No
Gamo Zone,Agriculture,Government,Male,33,Married,BSc Degree,Agriculture and natural resource,1,profetional worker,No,Never,No,prepared by profetionals,on the interest of hiegher body,Yes,No,Disagree,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,31-40,less than or equal to 5,No
Gamo Zone,Agriculture,Government,Male,30,Married,BSc Degree,Business and economics,2,profetional worker,Yes,Usually,Yes,Besed on the understanding of the worker,in scientific way with profetionals,Yes,Yes,some level agree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,No
Gamo Zone,Agriculture,Government,Male,44,Divorced,BSc Degree,Agriculture and natural resource,13,profetional worker,Yes,Sometimes,No,prepared by profetionals,in scientific way with profetionals,Yes,No,some level agree,No,No,Yes,No,No,Yes,No,Yes,Yes,More than or equal to 41,15-Nov,No
Gamo Zone,Agriculture,Government,Male,45,Married,BSc Degree,Agriculture and natural resource,15,profetional worker,No,Never,No,when  asked by the hiegher body,on the interest of hiegher body,Yes,Yes,Disagree,No,No,No,No,Yes,Yes,Yes,Yes,Yes,More than or equal to 41,15-Nov,Yes
Gamo Zone,Agriculture,Government,Male,39,Married,MSc Degree,Agriculture and natural resource,18,profetional worker,Yes,Usually,No,when  asked by the hiegher body,on the interest of hiegher body,Yes,Yes,Disagree,No,No,Yes,No,No,Yes,No,Yes,Yes,31-40,More than or equal to 16,Yes
Gamo Zone,Agriculture,Government,Male,52,Married,BSc Degree,Business and economics,16,profetional worker,No,Sometimes,Yes,Besed on the understanding of the worker,other,Yes,No,Disagree,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,More than or equal to 41,More than or equal to 16,Yes
Gamo Zone,Agriculture,Government,Male,33,Married,MSc Degree,Agriculture and natural resource,5,profetional worker,No,Usually,Yes,Besed on the understanding of the worker,other,Yes,No,Disagree,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gamo Zone,Agriculture,Government,Female,29,Married,BSc Degree,Natural and computational sciences,8,profetional worker,Yes,Usually,No,Besed on the understanding of the worker,on the interest of hiegher body,Yes,Yes,Disagree,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,20-30,10-Jun,No
Gamo Zone,Agriculture,Government,Male,33,Single,MSc Degree,Business and economics,9,profetional worker,Yes,Never,No,when  asked by the hiegher body,on the interest of hiegher body,Yes,No,some level agree,No,No,Yes,No,No,Yes,Yes,Yes,Yes,31-40,10-Jun,Yes
Gamo Zone,Agriculture,Government,Male,36,Single,BSc Degree,Agriculture and natural resource,2,profetional worker,No,Never,No,Besed on the understanding of the worker,other,Yes,Yes,some level agree,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,Yes
Gamo Zone,Agriculture,Government,Female,28,Married,MSc Degree,Engineering technology,3,profetional worker,Yes,Never,No,prepared by profetionals,in scientific way with profetionals,Yes,No,some level agree,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,Yes
Gamo Zone,Agriculture,Government,Male,31,Single,BSc Degree,Social and humanity,8,profetional worker,Yes,Usually,No,Besed on the understanding of the worker,on the interest of hiegher body,Yes,No,some level agree,No,No,Yes,No,Yes,Yes,No,Yes,Yes,31-40,10-Jun,Yes
Gamo Zone,water and enerji,Government,Male,50,Married,MSc Degree,Engineering technology,7,Possion holder,No,Never,No,prepared by profetionals,in scientific way with profetionals,Yes,No,some level agree,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,More than or equal to 41,10-Jun,Yes
Gamo Zone,water and enerji,Government,Male,30,Married,BSc Degree,Engineering technology,6,profetional worker,No,Never,No,Besed on the understanding of the worker,using comittes,Yes,No,Disagree,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,20-30,10-Jun,No
Gamo Zone,water and enerji,Government,Male,26,Single,BSc Degree,Engineering technology,4,profetional worker,Yes,Never,No,prepared by profetionals,in scientific way with profetionals,Yes,No,some level agree,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,No
Gamo Zone,water and enerji,Government,Female,26,Single,MSc Degree,Engineering technology,1,profetional worker,Yes,Always,Yes,prepared by profetionals,in scientific way with profetionals,Yes,No,some level agree,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,Yes
Gamo Zone,water and enerji,Government,Male,38,Married,MSc Degree,Agriculture and natural resource,1,profetional worker,No,Never,Yes,Besed on the understanding of the worker,using comittes,Yes,Yes,Disagree,No,No,No,No,Yes,Yes,No,Yes,Yes,31-40,less than or equal to 5,Yes
Gamo Zone,water and enerji,Government,Male,29,Single,BSc Degree,Engineering technology,3,profetional worker,No,Usually,Yes,prepared by profetionals,on the interest of hiegher body,Yes,No,some level agree,No,No,No,Yes,No,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,No
Gamo Zone,water and enerji,Government,Male,34,Married,MSc Degree,Engineering technology,7,Possion holder,No,Usually,Yes,Besed on the understanding of the worker,on the interest of hiegher body,Yes,No,Disagree,No,No,Yes,No,Yes,Yes,No,Yes,Yes,31-40,10-Jun,Yes
Gamo Zone,water and enerji,Government,Male,35,Married,MSc Degree,Business and economics,2,profetional worker,No,Never,No,prepared by profetionals,using comittes,Yes,No,some level agree,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,Yes
Gamo Zone,water and enerji,Government,Female,45,Married,BSc Degree,Natural and computational sciences,4,profetional worker,No,Never,No,Besed on the understanding of the worker,other,Yes,No,Disagree,No,No,Yes,No,No,Yes,Yes,Yes,Yes,More than or equal to 41,less than or equal to 5,Yes
Gamo Zone,water and enerji,Government,Female,35,Married,BSc Degree,Business and economics,4,profetional worker,No,Never,No,prepared by profetionals,other,Yes,Yes,some level agree,No,No,Yes,No,No,No,Yes,No,Yes,31-40,less than or equal to 5,No
Gamo Zone,water and enerji,Government,Male,52,Married,BSc Degree,Business and economics,1,profetional worker,No,Usually,Yes,prepared by profetionals,in scientific way with profetionals,Yes,Yes,some level agree,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,More than or equal to 41,less than or equal to 5,No
Gamo Zone,water and enerji,Government,Male,31,Married,BSc Degree,Engineering technology,7,profetional worker,No,Never,Yes,prepared by profetionals,in scientific way with profetionals,Yes,No,Agree,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,31-40,10-Jun,Yes
Gamo Zone,water and enerji,Government,Male,29,Single,BSc Degree,Engineering technology,1,profetional worker,No,Always,No,prepared by profetionals,using comittes,Yes,No,some level agree,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,Yes
Gamo Zone,water and enerji,Government,Male,31,Married,BSc Degree,Social and humanity,5,profetional worker,No,Never,No,Besed on the understanding of the worker,on the interest of hiegher body,Yes,Yes,some level agree,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,Yes
Gamo Zone,water and enerji,Government,Male,30,Single,BSc Degree,Social and humanity,5,profetional worker,No,Sometimes,No,Besed on the understanding of the worker,on the interest of hiegher body,Yes,No,Disagree,No,No,Yes,No,No,Yes,Yes,Yes,No,20-30,less than or equal to 5,Yes
Gamo Zone,water and enerji,Government,Male,28,Single,MSc Degree,Engineering technology,2,profetional worker,No,Never,No,Besed on the understanding of the worker,in scientific way with profetionals,Yes,No,Disagree,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,20-30,less than or equal to 5,Yes
Gamo Zone,water and enerji,Government,Female,30,Married,BSc Degree,Engineering technology,5,profetional worker,Yes,Usually,Yes,prepared by profetionals,on the interest of hiegher body,No,No,Disagree,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,No
Gamo Zone,water and enerji,Government,Male,37,Single,BSc Degree,Engineering technology,4,profetional worker,No,Never,No,when  asked by the hiegher body,on the interest of hiegher body,Yes,No,some level agree,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gamo Zone,water and enerji,Government,Male,31,Single,BSc Degree,Agriculture and natural resource,5,profetional worker,No,Never,No,prepared by profetionals,on the interest of hiegher body,Yes,Yes,some level agree,No,No,Yes,No,Yes,Yes,No,Yes,Yes,31-40,less than or equal to 5,No
Gamo Zone,water and enerji,Government,Male,31,Married,BSc Degree,Agriculture and natural resource,7,profetional worker,No,Sometimes,Yes,Besed on the understanding of the worker,on the interest of hiegher body,Yes,No,Disagree,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,31-40,10-Jun,Yes
Gamo Zone,Turizm,Government,Female,35,Married,BSc Degree,Social and humanity,3,profetional worker,No,Never,No,Besed on the understanding of the worker,on the interest of hiegher body,Yes,Yes,Disagree,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,31-40,less than or equal to 5,No
Gamo Zone,Turizm,Government,Female,26,Married,BSc Degree,Social and humanity,6,profetional worker,No,Never,No,Besed on the understanding of the worker,on the interest of hiegher body,Yes,No,some level agree,No,No,No,No,No,Yes,No,Yes,Yes,20-30,10-Jun,No
Gamo Zone,Turizm,Government,Male,29,Single,MSc Degree,Social and humanity,14,profetional worker,Yes,Usually,Yes,Besed on the understanding of the worker,using comittes,Yes,Yes,some level agree,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,20-30,15-Nov,No
Gamo Zone,Turizm,Government,Male,48,Married,MSc Degree,Social and humanity,20,profetional worker,No,Never,No,Besed on the understanding of the worker,other,Yes,Yes,Disagree,No,No,Yes,No,No,Yes,No,Yes,Yes,More than or equal to 41,More than or equal to 16,Yes
Gamo Zone,Turizm,Government,Female,30,Married,BSc Degree,Social and humanity,7,profetional worker,No,Usually,Yes,when  asked by the hiegher body,other,Yes,No,some level agree,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,20-30,10-Jun,Yes
Gamo Zone,Turizm,Government,Female,26,Married,BSc Degree,Social and humanity,1,profetional worker,No,Never,No,when  asked by the hiegher body,using comittes,Yes,No,Disagree,No,No,No,No,Yes,Yes,Yes,Yes,Yes,20-30,less than or equal to 5,No
Gamo Zone,Turizm,Government,Female,44,Married,MSc Degree,Social and humanity,10,Possion holder,Yes,Never,No,when  asked by the hiegher body,on the interest of hiegher body,Yes,No,some level agree,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,More than or equal to 41,10-Jun,Yes
Gamo Zone,Turizm,Government,Male,32,Married,BSc Degree,Business and economics,3,profetional worker,No,Usually,No,Besed on the understanding of the worker,using comittes,Yes,No,Disagree,No,No,No,No,Yes,Yes,No,Yes,Yes,31-40,less than or equal to 5,Yes
Gamo Zone,Turizm,Government,Male,35,Married,MSc Degree,Natural and computational sciences,14,profetional worker,No,Never,No,prepared by profetionals,on the interest of hiegher body,Yes,Yes,some level agree,No,Yes,Yes,No,No,Yes,No,Yes,Yes,31-40,15-Nov,Yes
Gamo Zone,Turizm,Government,Male,35,Married,BSc Degree,Business and economics,12,Possion holder,Yes,Sometimes,No,other,other,Yes,Yes,Disagree,No,No,No,No,Yes,Yes,No,No,Yes,31-40,15-Nov,No
Gamo Zone,Turizm,Government,Male,30,Married,BSc Degree,Social and humanity,1,profetional worker,No,Never,No,Besed on the understanding of the worker,using comittes,Yes,No,Disagree,No,No,No,No,Yes,Yes,No,Yes,Yes,20-30,less than or equal to 5,No
Gamo Zone,Turizm,Government,Male,41,Married,MSc Degree,Natural and computational sciences,10,profetional worker,No,Usually,Yes,prepared by profetionals,in scientific way with profetionals,Yes,No,some level agree,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,More than or equal to 41,10-Jun,Yes
Gamo Zone,Turizm,Government,Male,50,Married,BSc Degree,Natural and computational sciences,5,profetional worker,No,Never,No,prepared by profetionals,in scientific way with profetionals,Yes,Yes,Disagree,No,No,No,No,Yes,Yes,No,Yes,Yes,More than or equal to 41,less than or equal to 5,Yes
Gamo Zone,Turizm,Government,Male,30,Married,BSc Degree,Natural and computational sciences,6,Possion holder,Yes,Usually,No,Besed on the understanding of the worker,using comittes,Yes,No,Disagree,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,20-30,10-Jun,Yes
Gamo Zone,Turizm,Government,Male,31,Married,BSc Degree,Social and humanity,6,profetional worker,Yes,Sometimes,Yes,prepared by profetionals,other,Yes,No,some level agree,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,31-40,10-Jun,Yes
Gamo Zone,Turizm,Government,Female,31,Married,BSc Degree,Business and economics,15,profetional worker,No,Never,No,prepared by profetionals,in scientific way with profetionals,Yes,Yes,Disagree,No,No,No,No,Yes,Yes,No,Yes,Yes,31-40,15-Nov,Yes
Gamo Zone,Turizm,Government,Male,27,Married,BSc Degree,Social and humanity,4,profetional worker,Yes,Never,No,Besed on the understanding of the worker,other,No,Yes,Disagree,No,Yes,Yes,No,No,No,Yes,Yes,Yes,20-30,less than or equal to 5,No
Gamo Zone,Turizm,Government,Female,26,Married,BSc Degree,Social and humanity,1,profetional worker,No,Usually,No,Besed on the understanding of the worker,using comittes,Yes,No,some level agree,No,No,No,No,Yes,Yes,No,Yes,No,20-30,less than or equal to 5,No
Gamo Zone,Turizm,Government,Female,28,Married,BSc Degree,Natural and computational sciences,4,profetional worker,No,Usually,No,Besed on the understanding of the worker,using comittes,Yes,No,some level agree,No,No,No,No,Yes,Yes,No,Yes,No,20-30,less than or equal to 5,No
Gamo Zone,Animal,Government,Male,32,Married,BSc Degree,Agriculture and natural resource,3,profetional worker,Yes,Never,Yes,prepared by profetionals,in scientific way with profetionals,Yes,No,some level agree,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gamo Zone,Animal,Government,Male,36,Married,BSc Degree,Agriculture and natural resource,4,profetional worker,Yes,Usually,Yes,prepared by profetionals,in scientific way with profetionals,Yes,No,Agree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gamo Zone,Animal,Government,Female,34,Married,BSc Degree,Agriculture and natural resource,4,profetional worker,Yes,Sometimes,No,Besed on the understanding of the worker,on the interest of hiegher body,Yes,Yes,Disagree,No,No,Yes,No,Yes,No,Yes,No,Yes,31-40,less than or equal to 5,Yes
Gamo Zone,Animal,Government,Male,36,Single,MSc Degree,Agriculture and natural resource,6,profetional worker,No,Never,No,Besed on the understanding of the worker,on the interest of hiegher body,Yes,No,Disagree,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,31-40,10-Jun,Yes
Gamo Zone,Animal,Government,Male,30,Married,BSc Degree,Natural and computational sciences,8,profetional worker,Yes,Never,No,when  asked by the hiegher body,on the interest of hiegher body,Yes,No,Disagree,No,No,Yes,No,No,No,No,Yes,Yes,20-30,10-Jun,Yes
Gamo Zone,Animal,Government,Male,31,Married,BSc Degree,Natural and computational sciences,3,profetional worker,Yes,Never,No,prepared by profetionals,in scientific way with profetionals,Yes,Yes,Disagree,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,Yes
Gamo Zone,Animal,Government,Male,36,Married,BSc Degree,Agriculture and natural resource,10,profetional worker,No,Sometimes,No,Besed on the understanding of the worker,on the interest of hiegher body,No,No,some level agree,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,31-40,10-Jun,No
Gamo Zone,Animal,Government,Male,32,Married,BSc Degree,Agriculture and natural resource,3,profetional worker,Yes,Never,Yes,prepared by profetionals,in scientific way with profetionals,Yes,No,some level agree,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gamo Zone,Animal,Government,Male,36,Married,BSc Degree,Agriculture and natural resource,4,profetional worker,Yes,Usually,Yes,prepared by profetionals,in scientific way with profetionals,Yes,No,Agree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,31-40,less than or equal to 5,No
Gamo Zone,Animal,Government,Female,34,Married,BSc Degree,Agriculture and natural resource,4,profetional worker,Yes,Sometimes,No,Besed on the understanding of the worker,on the interest of hiegher body,Yes,Yes,Disagree,No,No,Yes,No,Yes,No,Yes,No,Yes,31-40,less than or equal to 5,Yes
Gamo Zone,Animal,Government,Male,36,Single,MSc Degree,Agriculture and natural resource,6,profetional worker,No,Never,No,Besed on the understanding of the worker,on the interest of hiegher body,Yes,No,Disagree,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,31-40,10-Jun,Yes
Gamo Zone,Animal,Government,Male,30,Married,BSc Degree,Natural and computational sciences,8,profetional worker,Yes,Never,No,when  asked by the hiegher body,on the interest of hiegher body,Yes,No,Disagree,No,No,Yes,No,No,No,No,Yes,Yes,20-30,10-Jun,Yes
Halaba Zone,Turizm,Government,Female,27,Single,BSc Degree,Business and economics,5,profetional worker,Yes,Always,No,prepared by profetionals,in scientific way with profetionals,Yes,No,some level agree,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,20-30,less than or equal to 5,No
Halaba Zone,Turizm,Government,Female,30,Married,BSc Degree,Natural and computational sciences,9,profetional worker,No,Usually,Yes,prepared by profetionals,in scientific way with profetionals,Yes,Yes,some level agree,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,20-30,10-Jun,No
